name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
La Habra,Bell,389.0,21.776352430263895,3196120.0,19.577662,6.495837,63097,33559,15,0.006426273990868656,8,0.004272455673780953,6,274.6223346371162,0,60,24,3,92,1.0294545527096644,45,0.832288924991738,41,0.09853124629069518,98,1.084658070323269,3,0.001041353917715734,5,0.0026019078959596802,2,133.85790846300998,2,1,2,1,398,0.40092632005047196,13,0.23836781181544967,7,0.017589144492071718,24,0.248920180622045,12424992.0
Mountain View Acres,Chino Hills,439.0,70.80841995934384,3447302.0,4.114534,115.642342,3337,78411,0,0.0,0,0.0,0,51.97812361440429,0,11,0,0,0,0.0,3,0.05318970423161476,1,0.0030482437389573506,3,0.015529080973763463,76,0.006009534843396139,16,0.006232450187395545,1,747.6290182180719,0,32,23,3,164,1.5394885216806287,57,1.6604780138287312,160,0.30340297577595493,269,69.57188304698626,6337304.0
Casa Conejo,La Cañada Flintridge,62.0,68.51678324916782,6181084.0,1.221471,22.349007,3267,20573,0,0.0,0,0.0,0,28.68643759926612,0,13,1,0,1,0.029318864652064097,6,0.0389468352932044,0,0.0,63,0.004042164873898367,39,0.005172904796600338,11,0.06422251603954562,0,272.3939298833817,0,0,2,0,233,0.1432756828654886,72,0.29530777130252267,254,0.3714162298327102,366,236.3822498217182,12851010.0
Hawthorne,Industry,57.0,39.59174802579084,8885748.0,15.766235,30.508618,88083,264,50,0.0057895750603220416,15,0.015076516975001474,15,289.88889049155455,2,9,10,1,763,1.7480526199323474,38,0.46660707564722653,197,0.7147174036281784,202,0.8611999531515012,46,0.018626130415882354,2,0.007975355224333154,13,583.4152916378976,1,5,9,8,302,2.050030480889851,36,0.28017415322220424,111,0.43030991643542954,64,2.523765705711034,25307861.0
Irvine,South San Francisco,96.0,606.9439375460462,29403481.0,169.930356,23.83562,307670,66105,334,0.03355864993914676,60,0.2607782516972335,45,2749.068026037059,0,171,62,446,2303,8.59684002115633,362,9.633849054428474,1054,5.416832249254337,1859,58.23016212821057,51,0.003054806354203968,6,0.07009296070610864,32,440.0026153268059,0,40,21,13,126,0.6944525095756648,47,0.6845791993918855,640,8.672040420816082,198,1.669355628231586,63189488.0
Bell,Irwindale,162.0,24.711341666560326,8250248.0,6.495837,22.853908,33559,1472,3,0.001041353917715734,5,0.0026019078959596802,2,133.85790846300998,2,1,2,1,398,0.40092632005047196,13,0.23836781181544967,7,0.017589144492071718,24,0.248920180622045,9,0.0012855963769413884,10,0.3947172458943834,8,238.54186790812898,0,0,0,1,95,0.10858565887478362,12,0.005165304630923064,64,0.29592500306533387,65,6.095094357338414,22232146.0
Rossmoor,Redondo Beach,126.0,28.434369531630374,4546569.0,4.038884,16.070262,10625,71576,3,0.002127540019375752,1,0.0010710396276552463,0,48.09629113709961,0,16,2,0,8,0.20830350869381378,4,0.17700599677605508,3,0.006658273045672057,13,0.08714005684758462,208,0.012729043206119853,63,0.049539949608282015,3,311.92227554123843,1,28,12,1,915,0.9607721379539332,107,0.6160267149758945,335,0.5779567207752447,639,1.2205864489059286,16851467.0
Concord,Martinez,9870.0,10.298826375718852,150697.0,79.13063,32.753076,125410,37287,156,0.016555628507513135,24,0.15585505885329767,24,1023.819003744708,1,163,24,118,370,2.1334970727072515,179,3.47836244679547,532,2.653478035368219,643,23.13375233688035,55,0.0036810810635040927,51,0.34598724866676656,11,513.9259045378006,2,107,4,63,299,0.3721521655794399,79,0.4260012945236433,424,0.6116448053629834,480,36.21345261471596,555722.0
Rosedale,Shafter,74.0,10.106098312947,5496.0,75.813312,100.221604,18639,19953,1,0.0,0,0.0,24,336.4769249372892,0,82,0,20,23,0.0046733561601705375,3,0.1432173725309054,3,0.0052133992294271375,6,12.55880998657201,12,0.0021380851085914705,6,0.001808714034543653,39,660.1209324798018,0,1723,0,51,28,0.0928702976200183,86,0.49155318370705764,63,2.1710334438304155,64,0.22476984434798192,27368.0
Mission Viejo,Fremont,85.0,580.2686353248814,27102575.0,45.737609,202.274678,93653,230504,97,0.011545763278164554,30,0.18030297484608093,3,711.0358429396346,0,28,20,10,236,1.0987976433946716,217,2.1876439683559283,256,0.39763311513126665,460,10.158983434724302,234,0.021314377280697766,41,0.2147954317190198,27,1821.754026860644,3,37,15,18,370,1.8622487279817301,272,5.010094521213597,1597,1.8000152583792741,1467,84.1039937597972,57922119.0
Monterey Park,El Monte,4998.0,10.017715368567153,679464.0,19.87066,24.752904,61096,109450,65,0.006957343775360352,21,0.06924373465799205,0,304.0982450576308,0,24,18,4,580,0.8064329085478886,77,0.5381846570768541,105,0.12489446429977238,109,0.7812166211535249,27,0.0019051121921464516,16,0.019477875918712733,8,417.78466973493465,3,41,13,0,1362,1.2288921557093013,138,0.7599243980933876,115,0.6976646567320812,95,0.39098946058560136,2290722.0
Aliso Viejo,Seal Beach,267.0,37.19804458710634,2837322.0,17.937313,29.184641,52176,25242,44,0.007855501725627819,12,0.004042296479232237,0,289.24907966133856,0,19,10,12,113,0.47782938523135177,57,0.8741845779481824,44,0.17788183647297184,179,8.451950263830026,58,0.008860844865975211,14,0.00568201122105473,2,319.1043877734308,0,27,7,9,179,0.4085605871118519,6,0.06778180261646137,126,2.6417806269381194,123,2.927637169040969,10843533.0
Chino Hills,Florence-Graham,155.0,47.952543976216525,8796916.0,115.642342,9.089172,78411,61983,76,0.006009534843396139,16,0.006232450187395545,1,747.6290182180719,0,32,23,3,164,1.5394885216806287,57,1.6604780138287312,160,0.30340297577595493,269,69.57188304698626,2,0.0010740048840460399,0,0.0,0,176.94012216921595,1,0,4,0,777,0.5803395292467084,41,0.419034088024479,23,0.026848559730687,41,0.3818660435790346,28794636.0
Chula Vista,Norwalk,140.0,173.5485255525999,10607849.0,128.560729,25.141966,275487,102773,251,0.02066830826848598,47,0.16296655389699527,11,1783.310709424929,0,218,30,13,492,2.445756766073096,189,4.015788257756771,614,1.2982909999088763,922,65.40436223040476,20,0.0046461747921171595,20,0.6456717399596997,4,410.31973879075593,1,12,5,1,548,0.6692939532468001,71,1.6153757283259305,74,0.30814409931138437,145,0.6783240558563363,28452822.0
Commerce,Glendora,27.0,32.47118494021574,9462487.0,16.92157,50.531742,12378,52558,16,0.0020053971854887185,0,0.0,6,260.55854150101027,12,2,2,1,292,0.6065656131555082,7,0.11450673794058275,60,0.22562442450863274,53,0.36541487719679683,34,0.010435357905553813,19,0.07713048321877645,0,404.0837510320118,1,25,4,0,464,0.6847005223543975,159,1.3805817014163477,139,0.31767785122458125,158,426.60823250925927,26903078.0
Sacramento,Thousand Palms,49.0,699.656644160211,32088142.0,255.399993,61.230208,524943,7967,639,0.04708522557265573,99,1.1815854496914406,42,4217.575319880509,4,380,60,110,813,4.02150784518555,412,6.17255246297768,1579,17.26533080150906,1955,16.248524581764947,3,0.00042685183663407805,0,0.0,2,215.87439670746022,0,12,2,6,6,0.0744639431012241,3,0.40421189561258003,8,0.019028501596620572,25,1.5111726337600446,68659172.0
Eastvale,Davis,134.0,631.9973812104996,33742040.0,32.823713,25.826324,69757,66850,41,0.006513080921392425,9,0.0,5,382.06932342519787,0,40,9,3,52,0.8257796756581588,16,0.6031053586042666,44,0.1783330221744166,193,1.7286191374106266,141,0.008497817588784854,22,0.07430778158529319,5,517.925073090744,0,682,17,55,391,0.749815878297112,186,16.4625521557114,446,0.6468681864572607,1415,3.1436429358024367,73091205.0
Pinole,Daly City,294.0,37.47961973316998,1981651.0,13.218372,19.783516,19022,104901,30,0.006075087978770128,5,0.0029438137323913216,0,154.1725949339788,0,9,9,5,39,0.44062508705252273,13,0.2579229972812575,216,0.37285990675316216,35,56.2878932183713,119,0.011493161679980752,16,0.06996181493586992,3,347.8879660884676,2,130,30,6,252,1.5519219575587284,102,0.8926911101141055,770,0.4790636192595435,281,3.9882567674117304,4074198.0
Butte Creek Canyon,Yuba City,67.0,67.62337173607393,204810.0,53.133631,38.797488,780,70117,0,0.0,0,0.0,0,149.53539497773576,0,7,0,0,0,0.0,0,0.0,0,0.0,2,0.8031546756571109,41,0.005702131627203289,6,0.006395199413337057,4,521.4358339446935,0,45,4,6,117,0.7114611819605191,14,0.7051095606319671,391,0.13024453520525955,110,0.9943046145625063,264058.0
Whittier,Thousand Oaks,357.0,82.5939928558242,15738078.0,37.939344,143.11408,87306,126966,26,0.00657224267083142,28,0.16838530419323477,1,500.6313332278761,24,3,7,2,965,1.2451988522180422,158,1.0482095697656613,174,0.48298006683260636,222,12.466726921608071,193,0.028395595583411423,19,0.13518116351235732,8,1668.6350109892894,1,65,16,3,265,1.5679011503626472,163,2.1213533866815415,342,1.144685740399571,487,266.0754908292223,43217057.0
Irvine,Florence-Graham,65.0,54.31954423611852,7924894.0,169.930356,9.089172,307670,61983,334,0.03355864993914676,60,0.2607782516972335,45,2749.068026037059,0,171,62,446,2303,8.59684002115633,362,9.633849054428474,1054,5.416832249254337,1859,58.23016212821057,2,0.0010740048840460399,0,0.0,0,176.94012216921595,1,0,4,0,777,0.5803395292467084,41,0.419034088024479,23,0.026848559730687,41,0.3818660435790346,26280728.0
Encinitas,Daly City,100.0,698.6281884049562,30668301.0,49.353552,19.783516,62007,104901,145,0.012382453478578524,21,0.08910550701652303,1,812.6292595375933,0,34,25,10,212,1.1924798768571134,45,0.6651156620832486,239,0.5728534675556008,379,5.634967268124858,119,0.011493161679980752,16,0.06996181493586992,3,347.8879660884676,2,130,30,6,252,1.5519219575587284,102,0.8926911101141055,770,0.4790636192595435,281,3.9882567674117304,66074645.0
Downey,Fullerton,1177.0,19.60731178388163,2918649.0,32.138031,58.065841,114355,143617,58,0.014573274932035673,27,0.8022633868476851,6,514.544701794361,2,38,5,44,952,1.277787248487123,57,1.2799070438168363,148,0.48739780641360936,245,1.6826539984070383,186,0.031825266301246526,16,0.08199292205640822,17,905.1940325593341,1,208,59,20,211,1.896366697531198,118,2.8447385912032197,300,1.4628621194912061,381,6.01210240858243,9714184.0
Hercules,Millbrae,178.0,48.013769216173905,3039954.0,16.608748,8.46589,26016,23216,14,0.0013534611627045669,0,0.0,3,207.1774085897145,0,32,2,6,11,0.07972981792248182,26,0.29219813590856925,327,0.03927911297556554,70,57.04581738712711,31,0.003448539780672648,4,0.0,1,153.0427443228203,0,10,6,1,44,0.23541317837885634,25,0.5108544402158519,122,8.216641735906988,86,49.29222689337951,6085116.0
Carson,Whittier,306.0,25.419541962688786,6928218.0,48.512253,37.939344,95558,87306,90,0.012594510838506138,19,0.014899085271717126,18,700.6269695258515,4,25,14,6,545,1.1623460937021104,78,2.2015206615391603,1501,0.8485806469270449,201,2.3629270852528355,26,0.00657224267083142,28,0.16838530419323477,1,500.6313332278761,24,3,7,2,965,1.2451988522180422,158,1.0482095697656613,174,0.48298006683260636,222,12.466726921608071,17369200.0
Valinda,Pico Rivera,190.0,15.714727008431565,1492756.0,5.213065,21.536859,22437,62088,2,0.0011253875642638072,0,0.0,0,70.51107465782047,0,0,1,0,45,0.3130747972985142,36,0.1486759322439026,15,0.0022079400408405777,12,0.044790003970546416,24,0.0032670334437119365,7,0.008639500316197061,3,326.11700557280295,1,3,6,0,423,0.6908605493993561,41,0.29984145104107535,18,0.005160516647416724,69,0.5388899707260733,4060819.0
Dinuba,Merced,76.0,127.87260484593595,1494671.0,16.859536,60.228129,24563,86333,7,0.0002814372872771768,2,0.001365405399905195,5,181.53366117741692,0,13,0,6,9,0.026595553284634234,10,0.45548515063548434,10,0.001051055795975184,20,1.1609100879122403,49,0.016940454011673073,87,0.24918605578609218,31,654.7367733849834,0,92,0,23,340,0.3574256608289311,208,2.300931361205332,88,1.889094932264677,180,1.0696560221850364,543824.0
Suisun City,Pleasanton,171.0,65.60063393883262,4224681.0,10.373861,62.524282,29518,79871,23,0.002733408946298308,2,0.0,0,162.2773380316782,0,1,1,0,27,0.09685815940650525,4,0.15411099945369228,31,20.562859650117073,68,7.457878271880129,123,0.014320539947472491,25,0.19007203409860518,12,885.9881627699161,0,134,59,48,251,2.728758684515074,151,0.9701005639047241,706,1.8666141698946093,756,37.7242129526604,6970143.0
Altadena,Palm Springs,109.0,153.46647960693178,18854273.0,21.924372,244.87547,42846,44575,17,0.003183031056928796,3,0.016158672609308446,1,268.7581372975711,4,62,0,0,220,0.07135640637923825,71,0.20439856530141867,93,0.054339814190825966,57,232.43434092572068,158,0.030799074814386845,12,0.11927547885509322,16,1007.6016463072159,0,51,11,15,158,0.6482523677701337,20,0.380052877888929,463,2.0051371226186157,457,192.3693540291245,47003722.0
San Buenaventura (Ventura),Garden Grove,82.0,131.04187620330518,11435936.0,56.681176,46.520862,110763,171949,53,0.009489662734888585,44,0.021247086401749802,23,859.0405459384693,1,207,26,31,147,1.4655798196120993,72,0.8300882095502715,387,0.7586848162618651,249,14.955594988519088,139,0.024988551042612443,25,0.06882192608608557,2,659.4114089647856,0,206,68,5,222,2.6855853533466676,363,3.3169851812611277,117,2.812487497019886,564,1.8433952145718033,28020530.0
Menifee,Pasadena,320.0,102.37501240793141,13370207.0,120.369471,59.471291,102527,138699,49,0.0068966666082220275,12,0.08899248037133035,17,1066.4593464407376,0,31,7,1,127,0.8066708827472285,99,1.6530558821871069,97,0.4599213237082899,818,6.985148914563614,362,0.06584584685902882,92,0.29079972723867464,17,920.3587655226455,3,54,29,7,1524,3.2696887417154947,252,2.1469123111893054,683,1.2876513516860513,719,236.35526057664003,35686795.0
West Rancho Dominguez,Hesperia,57.0,103.36927598516543,16359349.0,10.291799,188.241904,24347,99818,1,0.0,5,0.0067555591453061815,4,147.86614739926708,0,3,2,3,154,0.21535765455300399,40,0.3143230314976732,16,0.028733581078904346,14,0.6758771238568526,57,0.010574280733231545,8,0.006435761361665622,37,1199.1582568106717,0,260,49,14,179,1.192050896329521,40,1.3166485077989498,80,0.36269454068730783,75,20.913066880175936,44150331.0
Oak View,Mira Monte,5632.0,3.30339046611076,0.0,8.822791,12.470598,6215,6618,0,0.0,0,0.0,0,90.3086936378544,0,0,1,0,15,0.012637263180697904,11,0.03787345495769937,9,0.0034194992211295716,7,0.003971654761523541,6,0.0,1,0.0,0,143.88196434342032,0,6,1,0,6,0.002377204095753646,17,0.7270942193059273,32,0.03466828781623685,76,6.664029967873835,0.0
March ARB,Woodcrest,97.0,8.466734804307515,228453.0,30.904205,29.461909,809,15378,4,0.0009542947770568315,0,0.0,1,256.35721340502096,85,3,0,10,2,0.009424764149579956,1,0.5491454423239689,80,13.752215563564421,66,1.7060682855501488,8,0.0010142155773738546,1,0.0016435467248474929,0,246.53862007493345,0,43,3,2,24,0.049420166562913315,28,0.014601583093824992,29,0.006390149705268908,15,1.9057596339561862,223183.0
Aliso Viejo,Jurupa Valley,75.0,52.9087352056919,5804002.0,17.937313,111.216608,52176,105053,44,0.007855501725627819,12,0.004042296479232237,0,289.24907966133856,0,19,10,12,113,0.47782938523135177,57,0.8741845779481824,44,0.17788183647297184,179,8.451950263830026,24,0.004993059018345272,4,0.00041154624441927957,12,1021.9753875241952,0,20,3,11,88,0.44283803862415133,82,1.4926640581031145,73,0.5858125412933045,298,17.557184023365174,19933210.0
Monrovia,Fremont,140.0,514.0677526996619,27162569.0,35.306568,202.274678,37931,230504,90,0.007317298868439217,13,0.01256207352451015,3,315.8135343490193,1,1,7,0,484,1.2747113163685664,115,0.3806200624256734,61,0.11705672159784755,104,425.15957812443315,234,0.021314377280697766,41,0.2147954317190198,27,1821.754026860644,3,37,15,18,370,1.8622487279817301,272,5.010094521213597,1597,1.8000152583792741,1467,84.1039937597972,58154371.0
Chino,Aliso Viejo,124.0,44.83287785952966,7182774.0,76.677037,17.937313,91403,52176,49,0.014805433027295645,17,0.08759927146541985,7,824.7187716461646,0,29,11,7,141,1.350464973246977,33,1.1202743618683335,201,5.223565520183203,298,4.263916190721713,44,0.007855501725627819,12,0.004042296479232237,0,289.24907966133856,0,19,10,12,113,0.47782938523135177,57,0.8741845779481824,44,0.17788183647297184,179,8.451950263830026,22336466.0
South Pasadena,Garden Grove,70.0,40.930139984566715,9507978.0,8.828904,46.520862,26943,171949,34,0.002130972018452496,10,0.0044510047083272716,4,119.98607289004842,0,61,24,6,299,0.30496159912421505,48,0.2876688457655247,110,0.11051239885987758,152,0.4030807874063178,139,0.024988551042612443,25,0.06882192608608557,2,659.4114089647856,0,206,68,5,222,2.6855853533466676,363,3.3169851812611277,117,2.812487497019886,564,1.8433952145718033,26752985.0
Monrovia,East Los Angeles,60.0,22.445514732399577,1662660.0,35.306568,19.303561,37931,118786,90,0.007317298868439217,13,0.01256207352451015,3,315.8135343490193,1,1,7,0,484,1.2747113163685664,115,0.3806200624256734,61,0.11705672159784755,104,425.15957812443315,21,0.002883623556102838,11,0.03741688234870793,6,341.1255819605436,30,12,11,0,1744,0.8985490007877223,107,1.3726115502676512,149,0.03068996049394913,138,0.48418601467794276,5363926.0
Seaside,Elkhorn,135.0,22.450382320215688,252589.0,23.111409,12.440882,32366,1588,59,0.009283671982333019,5,0.0022208813958987813,1,486.78626334026853,0,56,69,8,165,0.933643560963499,142,3.4569562152765014,381,0.4792992181094771,291,115.53162612187367,0,0.0,0,0.0,1,80.13299985757197,0,17,0,1,1,0.00024281682884474355,1,0.07303327773647016,4,0.0020721441731731353,11,66.40135101419386,493411.0
Elverta,North Highlands,2072.0,8.24602826473755,65603.0,22.900221,22.821705,5435,49327,0,0.0,0,0.0,0,124.76395189255939,0,15,0,0,0,0.0,2,0.0,0,0.0,14,0.9326370229054232,52,0.005733821915438386,9,0.0,1,363.2008749092431,0,2,2,1,118,0.17586558287773973,92,0.9339536606801935,37,9.929275546447306,111,0.7625317312576491,132734.0
South San Francisco,San Bruno,26563.0,5.863750585896679,4851.0,23.83562,14.215362,66105,43908,51,0.003054806354203968,6,0.07009296070610864,32,440.0026153268059,0,40,21,13,126,0.6944525095756648,47,0.6845791993918855,640,8.672040420816082,198,1.669355628231586,51,0.007302822633697442,4,0.0,1,248.6228155079744,0,38,6,7,55,0.5458827637128064,46,0.8918055783684431,334,0.1802264706981743,109,49.85096418378927,18252.0
Downey,Los Alamitos,1642.0,16.978315362013216,2117958.0,32.138031,10.38299,114355,11780,58,0.014573274932035673,27,0.8022633868476851,6,514.544701794361,2,38,5,44,952,1.277787248487123,57,1.2799070438168363,148,0.48739780641360936,245,1.6826539984070383,15,0.00540455575152696,13,0.04523724676502773,0,149.06937364212408,0,8,1,1,64,0.2200587094879826,69,0.39920810846912763,147,3.1802177893876507,58,1.5140448449736292,7628403.0
Garden Grove,Tustin,4136.0,14.842900662540945,1414120.0,46.520862,28.808803,171949,80276,139,0.024988551042612443,25,0.06882192608608557,2,659.4114089647856,0,206,68,5,222,2.6855853533466676,363,3.3169851812611277,117,2.812487497019886,564,1.8433952145718033,60,0.013315842797183388,13,0.1265486301925496,14,517.2362785175186,0,86,29,96,521,3.2966149262088176,99,1.277337318902584,141,0.4660831855550083,409,1.5704373135264647,6327001.0
San Leandro,Monterey,165.0,125.04204406368413,10079016.0,34.505967,22.390414,91008,30218,66,0.004800778516795926,24,0.24823443462017275,13,547.7993559840468,0,15,14,12,145,0.8982796345749685,85,0.6780712468975254,854,10.174646653655156,211,2.572009016268659,149,0.02125913447041788,21,0.12689420388555306,7,503.73567650111045,0,25,4,19,338,0.47108452725944,127,0.8580982522826339,1085,2.4410306325626703,667,70.64071917507921,17810752.0
La Mirada,Lynwood,573.0,17.947856272506204,2094519.0,20.257551,12.537268,48008,67265,31,0.007281426588974508,11,0.014628374515313368,3,328.7867013800019,0,16,9,2,199,0.664501919709492,91,1.035121173965616,144,0.30897642274650833,204,1.5263117598681817,37,0.004558986692183402,22,0.09009787204804273,2,241.79306552191238,0,0,5,1,617,0.7868527680436582,81,0.8043272286176285,103,0.1166071403808833,86,0.2749251643327387,8727022.0
Rohnert Park,Fetters Hot Springs-Agua Caliente,98.0,18.777239447023284,257328.0,18.870233,3.783771,44390,4233,36,0.0053673425196871846,14,0.011175598487634884,1,386.8468177878302,0,31,4,1,127,0.3689448354486413,20,1.686696925133104,80,0.34450442889310945,257,2.329588123956055,0,0.0,2,0.0011742890337341936,0,41.312242827736945,0,1,0,0,15,0.0030409677948936022,16,0.060776570182732956,3,0.004688769336195677,8,0.036610327182157294,97186.0
Placentia,Glendora,322.0,29.34100959493479,4960549.0,17.124978,50.531742,51824,52558,21,0.002305492615915033,1,0.03585707803740289,2,215.0055336357769,0,73,14,2,28,0.4805262452092367,18,0.4766531712799855,23,0.04995645975388193,64,1.1399338052774384,34,0.010435357905553813,19,0.07713048321877645,0,404.0837510320118,1,25,4,0,464,0.6847005223543975,159,1.3805817014163477,139,0.31767785122458125,158,426.60823250925927,17348240.0
Richmond,Pleasanton,545.0,52.71114166318546,3393210.0,77.840004,62.524282,116448,79871,58,0.0017096587769864155,12,0.0381989998887515,39,1055.0680973651135,0,100,22,6,124,1.778456737347236,86,1.6289852519947727,1102,1.060247283230705,410,95.49010821614283,123,0.014320539947472491,25,0.19007203409860518,12,885.9881627699161,0,134,59,48,251,2.728758684515074,151,0.9701005639047241,706,1.8666141698946093,756,37.7242129526604,7730857.0
Jurupa Valley,Hesperia,506.0,46.04601584710153,4890930.0,111.216608,188.241904,105053,99818,24,0.004993059018345272,4,0.00041154624441927957,12,1021.9753875241952,0,20,3,11,88,0.44283803862415133,82,1.4926640581031145,73,0.5858125412933045,298,17.557184023365174,57,0.010574280733231545,8,0.006435761361665622,37,1199.1582568106717,0,260,49,14,179,1.192050896329521,40,1.3166485077989498,80,0.36269454068730783,75,20.913066880175936,12788132.0
San Bernardino,La Mirada,254.0,70.99873186017022,6627958.0,160.943574,20.257551,222101,48008,90,0.027626698903697247,21,1.0785860389110697,26,1592.811536444517,0,33,10,24,309,1.7057399262150432,347,5.4408900107077205,390,7.769252462819551,286,4.139236249098385,31,0.007281426588974508,11,0.014628374515313368,3,328.7867013800019,0,16,9,2,199,0.664501919709492,91,1.035121173965616,144,0.30897642274650833,204,1.5263117598681817,16614245.0
